Fecha,Hora,period eating,period other,period resting,period rumination
2024-05-10,9,0.364,0.636,0.0,0.0
2024-05-10,10,0.118,0.882,0.0,0.0
2024-05-10,11,0.551,0.134,0.315,0.0
2024-05-10,12,0.528,0.0,0.118,0.354
2024-05-10,13,0.456,0.426,0.118,0.0
2024-05-10,14,0.236,0.085,0.354,0.325
2024-05-10,15,0.0,0.0,0.223,0.777
2024-05-10,16,0.672,0.039,0.289,0.0
2024-05-10,17,0.154,0.846,0.0,0.0
2024-05-10,18,0.551,0.295,0.154,0.0
2024-05-10,19,0.0,0.0,0.318,0.682
2024-05-10,20,0.0,0.0,0.63,0.37
2024-05-10,21,0.557,0.0,0.039,0.403
2024-05-10,22,0.426,0.0,0.197,0.377
2024-05-10,23,0.0,0.0,0.472,0.528
2024-05-11,0,0.0,0.0,0.393,0.607
2024-05-11,1,0.0,0.0,0.748,0.252
2024-05-11,2,0.0,0.0,0.403,0.597
2024-05-11,3,0.0,0.0,0.607,0.393
2024-05-11,4,0.0,0.0,0.37,0.63
2024-05-11,5,0.039,0.118,0.843,0.0
2024-05-11,6,0.0,0.0,0.885,0.115
2024-05-11,7,0.721,0.0,0.0,0.279
2024-05-11,8,0.921,0.0,0.079,0.0
2024-05-11,9,0.797,0.203,0.0,0.0
2024-05-11,10,0.062,0.033,0.905,0.0
2024-05-11,11,0.882,0.0,0.118,0.0
2024-05-11,12,0.0,0.0,0.59,0.41
2024-05-11,13,0.433,0.0,0.433,0.134
2024-05-11,14,0.0,0.0,0.433,0.567
2024-05-11,15,0.551,0.38,0.0,0.069
2024-05-11,16,0.2,0.8,0.0,0.0
2024-05-11,17,0.567,0.0,0.433,0.0
2024-05-11,18,0.492,0.0,0.275,0.233
2024-05-11,19,0.0,0.0,0.052,0.948
2024-05-11,20,0.698,0.0,0.302,0.0
2024-05-11,21,0.6,0.0,0.354,0.046
2024-05-11,22,0.315,0.0,0.298,0.387
2024-05-11,23,0.0,0.0,0.252,0.748
2024-05-13,0,0.0,0.0,0.528,0.472
2024-05-13,1,0.151,0.0,0.338,0.511
2024-05-13,2,0.4,0.0,0.079,0.521
2024-05-13,3,0.0,0.0,0.472,0.528
2024-05-13,4,0.0,0.039,0.475,0.485
2024-05-13,5,0.0,0.0,0.784,0.216
2024-05-13,6,0.508,0.0,0.157,0.334
2024-05-13,7,1.0,0.0,0.0,0.0
2024-05-13,8,0.144,0.236,0.62,0.0
2024-05-13,9,0.275,0.0,0.482,0.243
2024-05-13,10,0.338,0.0,0.59,0.072
2024-05-13,11,0.803,0.0,0.197,0.0
2024-05-13,12,0.331,0.0,0.0,0.669
2024-05-13,13,0.652,0.0,0.348,0.0
2024-05-13,14,0.0,0.0,0.439,0.561
2024-05-13,15,0.341,0.0,0.59,0.069
2024-05-13,16,1.0,0.0,0.0,0.0
2024-05-13,17,0.41,0.59,0.0,0.0
2024-05-13,18,0.767,0.0,0.233,0.0
2024-05-13,19,0.0,0.0,0.672,0.328
2024-05-13,20,0.0,0.0,0.502,0.498
2024-05-13,21,0.479,0.0,0.285,0.236
2024-05-13,22,0.072,0.0,0.197,0.731
2024-05-13,23,0.039,0.0,0.669,0.292
2024-05-14,0,0.0,0.0,0.41,0.59
2024-05-14,1,0.0,0.0,0.528,0.472
2024-05-14,2,0.0,0.0,0.675,0.325
2024-05-14,3,0.0,0.0,0.656,0.344
2024-05-14,4,0.079,0.0,0.567,0.354
2024-05-14,5,0.079,0.0,0.921,0.0
2024-05-14,6,0.39,0.039,0.57,0.0
2024-05-14,7,0.961,0.0,0.039,0.0
2024-05-14,8,0.892,0.0,0.108,0.0
2024-05-14,9,0.236,0.0,0.567,0.197
2024-05-14,10,0.079,0.849,0.072,0.0
2024-05-14,11,0.118,0.174,0.197,0.511
2024-05-14,12,0.134,0.0,0.748,0.118
2024-05-14,13,0.416,0.584,0.0,0.0
2024-05-14,14,0.0,0.243,0.708,0.049
2024-05-14,15,0.262,0.0,0.275,0.462
2024-05-14,16,1.0,0.0,0.0,0.0
2024-05-14,17,0.784,0.216,0.0,0.0
2024-05-14,18,0.472,0.098,0.275,0.154
2024-05-14,19,0.0,0.0,0.446,0.554
2024-05-14,20,0.266,0.0,0.262,0.472
2024-05-14,21,0.285,0.0,0.439,0.275
2024-05-14,22,0.652,0.0,0.348,0.0
2024-05-14,23,0.37,0.079,0.315,0.236
2024-05-15,0,0.0,0.0,0.433,0.567
2024-05-15,1,0.0,0.0,0.59,0.41
2024-05-15,2,0.0,0.0,0.748,0.252
2024-05-15,3,0.0,0.0,0.393,0.607
2024-05-15,4,0.039,0.0,0.436,0.525
2024-05-15,5,0.118,0.0,0.882,0.0
2024-05-15,6,0.548,0.039,0.374,0.039
2024-05-15,7,1.0,0.0,0.0,0.0
2024-05-15,8,0.42,0.0,0.275,0.305
2024-05-15,9,0.433,0.0,0.243,0.325
2024-05-15,10,0.023,0.0,0.78,0.197
2024-05-15,11,1.0,0.0,0.0,0.0
2024-05-15,12,1.0,0.0,0.0,0.0
2024-05-15,13,0.338,0.157,0.505,0.0
2024-05-15,14,0.079,0.0,0.4,0.521
2024-05-15,15,0.066,0.0,0.787,0.148
2024-05-15,16,1.0,0.0,0.0,0.0
2024-05-15,17,1.0,0.0,0.0,0.0
2024-05-15,18,0.413,0.315,0.272,0.0
2024-05-15,19,0.0,0.0,0.646,0.354
2024-05-15,20,0.0,0.0,0.607,0.393
2024-05-15,21,0.0,0.0,0.128,0.872
2024-05-15,22,0.0,0.0,0.77,0.23
2024-05-15,23,0.63,0.0,0.095,0.275
2024-05-16,0,0.0,0.0,0.37,0.63
2024-05-16,1,0.0,0.0,0.731,0.269
2024-05-16,2,0.0,0.0,0.748,0.252
2024-05-16,3,0.0,0.0,0.708,0.292
2024-05-16,4,0.079,0.0,0.633,0.289
2024-05-16,5,0.0,0.0,0.98,0.02
2024-05-16,6,0.469,0.0,0.393,0.138
2024-05-16,7,1.0,0.0,0.0,0.0
2024-05-16,8,0.38,0.0,0.62,0.0
2024-05-16,9,0.675,0.0,0.01,0.315
2024-05-16,10,0.466,0.0,0.354,0.18
2024-05-16,11,0.472,0.275,0.118,0.134
2024-05-16,12,0.0,0.118,0.472,0.41
2024-05-16,13,0.354,0.0,0.584,0.062
2024-05-16,14,0.0,0.0,0.567,0.433
2024-05-16,15,0.538,0.039,0.423,0.0
2024-05-16,16,1.0,0.0,0.0,0.0
2024-05-16,17,0.036,0.964,0.0,0.0
2024-05-16,18,0.0,0.649,0.351,0.0
2024-05-16,19,0.0,0.0,0.725,0.275
2024-05-16,20,0.0,0.0,0.42,0.58
2024-05-16,21,0.0,0.0,0.479,0.521
2024-05-16,22,0.613,0.0,0.111,0.275
2024-05-16,23,0.252,0.0,0.118,0.63
2024-05-17,0,0.59,0.0,0.41,0.0
2024-05-17,1,0.0,0.0,0.725,0.275
2024-05-17,2,0.0,0.0,0.764,0.236
2024-05-17,3,0.0,0.0,0.685,0.315
2024-05-17,4,0.118,0.0,0.646,0.236
2024-05-17,5,0.0,0.0,1.0,0.0
2024-05-17,6,0.0,0.0,1.0,0.0
2024-05-17,7,0.918,0.079,0.003,0.0
2024-05-17,8,0.843,0.157,0.0,0.0
2024-05-17,9,0.128,0.157,0.63,0.085
2024-05-17,10,0.023,0.0,0.708,0.269
2024-05-17,11,0.567,0.0,0.275,0.157
2024-05-17,12,0.0,0.0,0.685,0.315
2024-05-17,13,0.354,0.0,0.449,0.197
2024-05-17,14,0.236,0.0,0.518,0.246
2024-05-17,15,0.472,0.039,0.38,0.108
2024-05-17,16,0.0,0.0,1.0,0.0
2024-05-17,17,0.492,0.079,0.43,0.0
2024-05-17,18,1.0,0.0,0.0,0.0
2024-05-17,19,0.161,0.393,0.157,0.289
2024-05-17,20,0.069,0.0,0.551,0.38
2024-05-17,21,1.0,0.0,0.0,0.0
2024-05-17,22,0.702,0.039,0.157,0.102
2024-05-17,23,0.0,0.0,0.354,0.646
2024-05-18,0,0.0,0.0,0.354,0.646
2024-05-18,1,0.0,0.0,0.708,0.292
2024-05-18,2,0.0,0.0,0.679,0.321
2024-05-18,3,0.0,0.0,0.567,0.433
2024-05-18,4,0.0,0.0,0.607,0.393
2024-05-18,5,0.118,0.079,0.803,0.0
2024-05-18,6,0.0,0.0,0.803,0.197
2024-05-18,7,0.839,0.0,0.161,0.0
2024-05-18,8,1.0,0.0,0.0,0.0
2024-05-18,9,0.718,0.282,0.0,0.0
2024-05-18,10,0.118,0.426,0.456,0.0
2024-05-18,11,0.0,0.0,0.489,0.511
2024-05-18,12,0.646,0.0,0.354,0.0
2024-05-18,13,0.449,0.0,0.197,0.354
2024-05-18,14,0.085,0.0,0.482,0.433
2024-05-18,15,0.066,0.0,0.738,0.197
2024-05-18,16,1.0,0.0,0.0,0.0
2024-05-18,17,1.0,0.0,0.0,0.0
2024-05-18,18,0.531,0.0,0.236,0.233
2024-05-18,19,0.0,0.0,0.249,0.751
2024-05-18,20,0.0,0.0,0.38,0.62
2024-05-18,21,0.079,0.0,0.669,0.252
2024-05-18,22,0.866,0.0,0.102,0.033
2024-05-18,23,0.0,0.0,0.37,0.63
2024-05-19,0,0.0,0.0,0.449,0.551
2024-05-19,1,0.0,0.0,0.456,0.544
2024-05-19,2,0.0,0.0,0.59,0.41
2024-05-19,3,0.0,0.0,0.42,0.58
2024-05-19,4,0.0,0.0,0.764,0.236
2024-05-19,5,0.157,0.039,0.803,0.0
2024-05-19,6,0.0,0.0,1.0,0.0
2024-05-19,7,0.721,0.0,0.279,0.0
2024-05-19,8,1.0,0.0,0.0,0.0
2024-05-19,9,0.718,0.0,0.282,0.0
2024-05-19,10,0.0,0.0,0.269,0.731
2024-05-19,11,0.708,0.0,0.157,0.134
2024-05-19,12,0.079,0.039,0.567,0.315
2024-05-19,13,0.197,0.0,0.803,0.0
2024-05-19,14,0.0,0.0,0.597,0.403
2024-05-19,15,0.0,0.079,0.813,0.108
2024-05-19,16,0.987,0.0,0.013,0.0
2024-05-19,17,0.961,0.039,0.0,0.0
2024-05-19,18,0.767,0.0,0.233,0.0
2024-05-19,19,0.0,0.0,0.213,0.787
2024-05-19,20,0.148,0.0,0.38,0.472
2024-05-19,21,1.0,0.0,0.0,0.0
2024-05-19,22,0.111,0.0,0.259,0.63
2024-05-19,23,0.0,0.0,0.489,0.511
2024-05-21,0,0.0,0.0,0.607,0.393
2024-05-21,1,0.0,0.0,0.534,0.466
2024-05-21,2,0.0,0.0,0.472,0.528
2024-05-21,3,0.0,0.0,0.459,0.541
2024-05-21,4,0.275,0.0,0.725,0.0
2024-05-21,5,0.039,0.0,0.823,0.138
2024-05-21,6,0.311,0.118,0.393,0.177
2024-05-21,7,1.0,0.0,0.0,0.0
2024-05-21,8,1.0,0.0,0.0,0.0
2024-05-21,9,0.01,0.0,0.321,0.669
2024-05-21,10,0.574,0.0,0.426,0.0
2024-05-21,11,0.803,0.197,0.0,0.0
2024-05-21,12,0.0,0.0,0.292,0.708
2024-05-21,13,0.426,0.0,0.574,0.0
2024-05-21,14,0.243,0.079,0.551,0.128
2024-05-21,15,0.118,0.118,0.734,0.03
2024-05-21,16,0.948,0.0,0.052,0.0
2024-05-21,17,1.0,0.0,0.0,0.0
2024-05-21,18,0.295,0.59,0.115,0.0
2024-05-21,19,0.0,0.0,0.213,0.787
2024-05-21,20,0.108,0.0,0.459,0.433
2024-05-21,21,0.089,0.0,0.236,0.675
2024-05-21,22,0.275,0.0,0.354,0.37
2024-05-21,23,0.0,0.0,0.472,0.528
2024-05-22,0,0.354,0.0,0.41,0.236
2024-05-22,1,0.0,0.0,0.646,0.354
2024-05-22,2,0.0,0.0,0.951,0.049
2024-05-22,3,0.0,0.0,0.393,0.607
2024-05-22,4,0.118,0.079,0.397,0.407
2024-05-22,5,0.039,0.0,0.961,0.0
2024-05-22,6,0.272,0.0,0.728,0.0
2024-05-22,7,1.0,0.0,0.0,0.0
2024-05-22,8,1.0,0.0,0.0,0.0
2024-05-22,9,0.246,0.393,0.236,0.125
2024-05-22,10,0.18,0.0,0.197,0.623
2024-05-22,11,0.843,0.0,0.157,0.0
2024-05-22,12,0.056,0.0,0.275,0.669
2024-05-22,13,0.416,0.0,0.584,0.0
2024-05-22,14,0.236,0.039,0.439,0.285
2024-05-22,15,0.0,0.0,0.748,0.252
2024-05-22,16,0.436,0.0,0.511,0.052
2024-05-22,17,0.921,0.079,0.0,0.0
2024-05-22,18,1.0,0.0,0.0,0.0
2024-05-22,19,0.436,0.039,0.157,0.367
2024-05-22,20,0.0,0.0,0.384,0.616
2024-05-22,21,0.0,0.0,0.331,0.669
2024-05-22,22,0.748,0.22,0.033,0.0
2024-05-22,23,0.354,0.095,0.236,0.315
2024-05-23,0,0.0,0.0,0.59,0.41
2024-05-23,1,0.0,0.0,0.708,0.292
2024-05-23,2,0.0,0.0,0.433,0.567
2024-05-23,3,0.0,0.0,0.656,0.344
2024-05-23,4,0.0,0.197,0.37,0.433
2024-05-23,5,0.118,0.0,0.882,0.0
2024-05-23,6,0.43,0.079,0.492,0.0
2024-05-23,7,1.0,0.0,0.0,0.0
2024-05-23,8,1.0,0.0,0.0,0.0
2024-05-23,9,0.521,0.236,0.243,0.0
2024-05-23,10,0.0,0.0,0.252,0.748
2024-05-23,11,0.944,0.0,0.056,0.0
2024-05-23,12,0.213,0.0,0.118,0.669
2024-05-23,13,0.102,0.0,0.511,0.387
2024-05-23,14,0.275,0.157,0.521,0.046
2024-05-23,15,0.039,0.0,0.607,0.354
2024-05-23,16,0.515,0.039,0.446,0.0
2024-05-23,17,1.0,0.0,0.0,0.0
2024-05-23,18,0.846,0.0,0.154,0.0
2024-05-23,19,0.0,0.0,0.252,0.748
2024-05-23,20,0.0,0.0,0.302,0.698
2024-05-23,21,0.0,0.0,0.551,0.449
2024-05-23,22,0.889,0.0,0.039,0.072
2024-05-23,23,0.213,0.0,0.118,0.669
2024-05-24,0,0.0,0.0,0.511,0.489
2024-05-24,1,0.0,0.0,0.662,0.338
2024-05-24,2,0.0,0.0,0.646,0.354
2024-05-24,3,0.0,0.0,0.567,0.433
2024-05-24,4,0.157,0.079,0.646,0.118
2024-05-24,5,0.0,0.0,1.0,0.0
2024-05-24,6,0.0,0.0,0.921,0.079
2024-05-24,7,0.643,0.0,0.357,0.0
2024-05-24,8,1.0,0.0,0.0,0.0
2024-05-24,9,0.01,0.0,0.282,0.708
2024-05-24,10,0.692,0.0,0.308,0.0
2024-05-24,11,0.37,0.157,0.236,0.236
2024-05-24,12,0.292,0.0,0.118,0.59
2024-05-24,13,0.141,0.0,0.669,0.19
2024-05-24,14,0.118,0.0,0.836,0.046
2024-05-24,15,0.079,0.0,0.921,0.0
2024-05-24,16,0.633,0.0,0.367,0.0
2024-05-24,17,1.0,0.0,0.0,0.0
2024-05-24,18,0.138,0.862,0.0,0.0
2024-05-24,19,0.0,0.79,0.21,0.0
2024-05-24,20,0.118,0.0,0.843,0.039
2024-05-24,21,0.0,0.0,0.443,0.557
2024-05-24,22,0.0,0.0,0.416,0.584
2024-05-24,23,0.59,0.0,0.016,0.393
2024-05-25,0,0.787,0.0,0.118,0.095
2024-05-25,1,0.0,0.0,0.033,0.967
2024-05-25,2,0.0,0.0,0.646,0.354
2024-05-25,3,0.0,0.0,0.738,0.262
2024-05-25,4,0.0,0.0,0.59,0.41
2024-05-25,5,0.0,0.079,0.885,0.036
2024-05-25,6,0.075,0.0,0.846,0.079
2024-05-25,7,1.0,0.0,0.0,0.0
2024-05-25,8,1.0,0.0,0.0,0.0
2024-05-25,9,0.443,0.0,0.236,0.321
2024-05-25,10,0.534,0.0,0.118,0.348
2024-05-25,11,0.095,0.866,0.039,0.0
2024-05-25,12,0.0,0.511,0.157,0.331
2024-05-25,13,0.197,0.0,0.584,0.22
2024-05-25,14,0.0,0.0,0.685,0.315
2024-05-25,15,0.538,0.039,0.148,0.275
2024-05-25,16,1.0,0.0,0.0,0.0
2024-05-25,17,1.0,0.0,0.0,0.0
2024-05-25,18,0.57,0.157,0.157,0.115
2024-05-25,19,0.0,0.0,0.17,0.83
2024-05-25,20,0.0,0.0,0.41,0.59
2024-05-25,21,0.715,0.0,0.285,0.0
2024-05-25,22,0.348,0.0,0.22,0.433
2024-05-25,23,0.236,0.0,0.528,0.236
2024-05-26,0,0.669,0.0,0.197,0.134
2024-05-26,1,0.0,0.0,0.426,0.574
2024-05-26,2,0.0,0.0,0.37,0.63
2024-05-26,3,0.0,0.0,0.934,0.066
2024-05-26,4,0.157,0.0,0.672,0.17
2024-05-26,5,0.039,0.0,0.587,0.374
2024-05-26,6,0.351,0.0,0.63,0.02
2024-05-26,7,1.0,0.0,0.0,0.0
2024-05-26,8,0.262,0.0,0.197,0.541
2024-05-26,9,0.321,0.0,0.511,0.167
2024-05-26,10,0.544,0.0,0.416,0.039
2024-05-26,11,0.197,0.0,0.567,0.236
2024-05-26,12,0.0,0.0,0.489,0.511
2024-05-26,13,0.275,0.0,0.725,0.0
2024-05-26,14,0.354,0.0,0.636,0.01
2024-05-26,15,0.066,0.039,0.511,0.384
2024-05-26,16,1.0,0.0,0.0,0.0
2024-05-26,17,0.528,0.472,0.0,0.0
2024-05-26,18,0.689,0.0,0.157,0.154
2024-05-26,19,0.0,0.0,0.17,0.83
2024-05-26,20,0.0,0.0,0.37,0.63
2024-05-26,21,0.361,0.0,0.443,0.197
2024-05-26,22,0.269,0.0,0.298,0.433
2024-05-26,23,0.0,0.0,0.685,0.315
2024-05-27,0,0.197,0.0,0.511,0.292
2024-05-27,1,0.0,0.0,0.348,0.652
2024-05-27,2,0.01,0.0,0.518,0.472
2024-05-27,3,0.03,0.0,0.97,0.0
2024-05-27,4,0.079,0.039,0.725,0.157
2024-05-27,5,0.079,0.0,0.646,0.275
2024-05-27,6,0.784,0.0,0.216,0.0
2024-05-27,7,1.0,0.0,0.0,0.0
2024-05-27,8,0.184,0.816,0.0,0.0
2024-05-27,9,0.118,0.403,0.118,0.361
2024-05-27,10,0.81,0.157,0.0,0.033
2024-05-27,11,0.056,0.157,0.079,0.708
2024-05-27,12,0.0,0.0,0.174,0.826
2024-05-27,13,0.662,0.0,0.338,0.0
2024-05-27,14,0.557,0.325,0.118,0.0
2024-05-27,15,0.039,0.502,0.341,0.118
2024-05-27,16,0.0,0.0,0.646,0.354
2024-05-27,17,0.374,0.079,0.548,0.0
2024-05-27,18,0.961,0.039,0.0,0.0
2024-05-27,19,0.961,0.0,0.039,0.0
2024-05-27,20,0.105,0.0,0.197,0.698
2024-05-27,21,0.125,0.0,0.433,0.443
2024-05-27,22,1.0,0.0,0.0,0.0
2024-05-27,23,0.213,0.0,0.236,0.551
2024-05-28,0,0.0,0.0,0.551,0.449
2024-05-28,1,0.433,0.0,0.354,0.213
2024-05-28,2,0.0,0.0,0.0,1.0
2024-05-28,3,0.0,0.0,0.748,0.252
2024-05-28,4,0.0,0.0,0.83,0.17
2024-05-28,5,0.118,0.039,0.646,0.197
2024-05-28,6,0.0,0.036,0.649,0.315
2024-05-28,7,0.918,0.082,0.0,0.0
2024-05-28,8,0.38,0.118,0.502,0.0
2024-05-28,9,0.125,0.0,0.875,0.0
2024-05-28,10,0.095,0.0,0.905,0.0
2024-05-28,11,0.095,0.0,0.708,0.197
2024-05-28,12,0.0,0.0,0.551,0.449
2024-05-28,13,0.859,0.0,0.079,0.062
2024-05-28,14,0.518,0.079,0.275,0.128
2024-05-28,15,0.0,0.0,0.498,0.502
2024-05-28,16,0.551,0.397,0.052,0.0
2024-05-28,17,0.0,1.0,0.0,0.0
2024-05-28,18,0.0,0.649,0.351,0.0
2024-05-28,19,0.0,0.0,0.475,0.525
2024-05-28,20,0.0,0.0,0.187,0.813
2024-05-28,21,0.951,0.0,0.049,0.0
2024-05-28,22,0.19,0.0,0.157,0.652
2024-05-28,23,0.0,0.0,0.393,0.607
2024-05-29,0,0.0,0.0,0.393,0.607
2024-05-29,1,0.82,0.0,0.0,0.18
2024-05-29,2,0.125,0.0,0.482,0.393
2024-05-29,3,0.0,0.0,0.777,0.223
2024-05-29,4,0.157,0.039,0.672,0.131
2024-05-29,5,0.039,0.0,0.37,0.59
2024-05-29,6,0.666,0.0,0.334,0.0
2024-05-29,7,0.948,0.0,0.052,0.0
2024-05-29,8,0.0,0.0,0.498,0.502
2024-05-29,9,0.787,0.085,0.079,0.049
2024-05-29,10,0.0,0.19,0.551,0.259
2024-05-29,11,0.0,0.0,0.59,0.41
2024-05-29,12,0.41,0.0,0.039,0.551
2024-05-29,13,1.0,0.0,0.0,0.0
2024-05-29,14,0.331,0.0,0.669,0.0
2024-05-29,15,0.148,0.0,0.302,0.551
2024-05-29,16,0.397,0.039,0.564,0.0
2024-05-29,17,0.941,0.059,0.0,0.0
2024-05-29,18,0.0,1.0,0.0,0.0
2024-05-29,19,0.0,0.082,0.393,0.525
2024-05-29,20,0.0,0.0,0.511,0.489
2024-05-29,21,0.754,0.0,0.0,0.246
2024-05-29,22,0.387,0.0,0.236,0.377
2024-05-29,23,0.0,0.0,0.551,0.449
2024-05-30,0,0.607,0.0,0.236,0.157
2024-05-30,1,0.023,0.0,0.308,0.669
2024-05-30,2,0.0,0.0,0.479,0.521
2024-05-30,3,0.0,0.0,0.813,0.187
2024-05-30,4,0.157,0.0,0.174,0.669
2024-05-30,5,0.157,0.0,0.843,0.0
2024-05-30,6,0.626,0.0,0.374,0.0
2024-05-30,7,0.869,0.0,0.131,0.0
2024-05-30,8,0.0,0.0,0.489,0.511
2024-05-30,9,0.872,0.0,0.128,0.0
2024-05-30,10,0.741,0.0,0.259,0.0
2024-05-30,11,0.0,0.0,0.725,0.275
2024-05-30,12,0.961,0.0,0.039,0.0
2024-05-30,13,0.534,0.433,0.033,0.0
2024-05-30,14,0.0,0.0,0.361,0.639
2024-05-30,15,0.354,0.262,0.197,0.187
2024-05-30,16,0.0,1.0,0.0,0.0
2024-05-30,17,0.0,1.0,0.0,0.0
2024-05-30,18,0.0,0.61,0.39,0.0
2024-05-30,19,0.0,0.0,0.489,0.511
2024-05-30,20,0.157,0.0,0.528,0.315
2024-05-30,21,0.0,0.0,0.961,0.039
2024-05-30,22,0.338,0.0,0.033,0.63
2024-05-30,23,0.843,0.0,0.157,0.0
2024-05-31,0,0.0,0.0,0.37,0.63
2024-05-31,1,0.0,0.0,0.646,0.354
2024-05-31,2,0.157,0.0,0.489,0.354
2024-05-31,3,0.0,0.0,0.698,0.302
2024-05-31,4,0.0,0.118,0.79,0.092
2024-05-31,5,0.039,0.0,0.528,0.433
2024-05-31,6,0.193,0.039,0.767,0.0
2024-05-31,7,0.908,0.0,0.092,0.0
2024-05-31,8,0.0,0.0,0.567,0.433
2024-05-31,9,0.0,0.0,1.0,0.0
2024-05-31,10,0.928,0.0,0.072,0.0
2024-05-31,11,0.134,0.0,0.236,0.63
2024-05-31,12,0.0,0.0,1.0,0.0
2024-05-31,13,0.236,0.0,0.489,0.275
2024-05-31,14,0.197,0.0,0.803,0.0
2024-05-31,15,0.066,0.0,0.934,0.0
2024-05-31,16,0.921,0.079,0.0,0.0
2024-05-31,17,1.0,0.0,0.0,0.0
2024-05-31,18,0.649,0.0,0.315,0.036
2024-05-31,19,0.0,0.0,0.289,0.711
2024-05-31,20,0.03,0.0,0.577,0.393
2024-05-31,21,0.797,0.0,0.079,0.125
2024-05-31,22,0.0,0.0,0.377,0.623
2024-05-31,23,0.236,0.0,0.095,0.669
2024-06-01,0,0.511,0.0,0.489,0.0
2024-06-01,1,0.0,0.0,0.652,0.348
2024-06-01,2,0.0,0.0,0.826,0.174
2024-06-01,3,0.236,0.0,0.393,0.37
2024-06-01,4,0.0,0.0,0.748,0.252
2024-06-01,5,0.275,0.0,0.413,0.311
2024-06-01,6,0.0,0.0,1.0,0.0
2024-06-01,7,0.957,0.039,0.003,0.0
2024-06-01,8,1.0,0.0,0.0,0.0
2024-06-01,9,0.757,0.118,0.125,0.0
2024-06-01,10,0.0,0.0,0.78,0.22
2024-06-01,11,0.275,0.0,0.079,0.646
2024-06-01,12,0.118,0.0,0.511,0.37
2024-06-01,13,0.393,0.0,0.584,0.023
2024-06-01,14,0.0,0.0,0.607,0.393
2024-06-01,15,0.695,0.039,0.266,0.0
2024-06-01,16,1.0,0.0,0.0,0.0
2024-06-01,17,0.311,0.689,0.0,0.0
2024-06-01,18,0.511,0.177,0.311,0.0
2024-06-01,19,0.0,0.0,0.095,0.905
2024-06-01,20,0.0,0.0,0.695,0.305
2024-06-01,21,0.0,0.0,0.63,0.37
2024-06-01,22,0.0,0.0,0.511,0.489
2024-06-01,23,0.0,0.0,0.393,0.607
2024-06-02,0,0.292,0.0,0.433,0.275
2024-06-02,1,0.18,0.0,0.466,0.354
2024-06-02,2,0.0,0.0,0.646,0.354
2024-06-02,3,0.0,0.0,0.698,0.302
2024-06-02,4,0.0,0.0,0.393,0.607
2024-06-02,5,0.197,0.0,0.452,0.351
2024-06-02,6,0.075,0.0,0.925,0.0
2024-06-02,7,1.0,0.0,0.0,0.0
2024-06-02,8,1.0,0.0,0.0,0.0
2024-06-02,9,0.718,0.0,0.282,0.0
2024-06-02,10,0.259,0.0,0.544,0.197
2024-06-02,11,0.725,0.236,0.039,0.0
2024-06-02,12,0.236,0.039,0.197,0.528
2024-06-02,13,0.0,0.0,0.472,0.528
2024-06-02,14,0.197,0.0,0.393,0.41
2024-06-02,15,0.144,0.0,0.511,0.344
2024-06-02,16,1.0,0.0,0.0,0.0
2024-06-02,17,0.744,0.256,0.0,0.0
2024-06-02,18,0.039,0.846,0.115,0.0
2024-06-02,19,0.0,0.0,0.449,0.551
2024-06-02,20,0.0,0.0,0.38,0.62
2024-06-02,21,0.597,0.0,0.275,0.128
2024-06-02,22,0.662,0.0,0.275,0.062
2024-06-02,23,0.0,0.0,0.354,0.646
2024-06-03,0,0.0,0.0,0.41,0.59
2024-06-03,1,0.472,0.0,0.377,0.151
2024-06-03,2,0.0,0.0,0.364,0.636
2024-06-03,3,0.0,0.0,0.148,0.852
2024-06-03,4,0.0,0.0,0.748,0.252
2024-06-03,5,0.039,0.079,0.728,0.154
2024-06-03,6,0.0,0.0,0.646,0.354
2024-06-03,7,0.839,0.039,0.121,0.0
2024-06-03,8,0.892,0.0,0.108,0.0
2024-06-03,9,0.007,0.0,0.561,0.433
2024-06-03,10,1.0,0.0,0.0,0.0
2024-06-03,11,0.134,0.118,0.275,0.472
2024-06-03,12,0.0,0.0,0.646,0.354
2024-06-03,13,0.433,0.0,0.528,0.039
2024-06-03,14,0.0,0.0,0.439,0.561
2024-06-03,15,0.813,0.0,0.0,0.187
2024-06-03,16,0.8,0.2,0.0,0.0
2024-06-03,17,0.079,0.921,0.0,0.0
2024-06-03,18,0.0,0.728,0.272,0.0
2024-06-03,19,0.0,0.0,0.41,0.59
2024-06-03,20,0.0,0.0,0.37,0.63
2024-06-03,21,0.911,0.0,0.089,0.0
2024-06-03,22,0.111,0.0,0.338,0.551
2024-06-03,23,0.0,0.0,0.449,0.551
2024-06-05,0,0.275,0.725,0.0,0.0
2024-06-05,1,0.0,0.652,0.348,0.0
2024-06-05,2,0.0,0.0,0.479,0.521
2024-06-05,3,0.0,0.0,0.669,0.331
2024-06-05,4,0.433,0.039,0.161,0.367
2024-06-05,5,0.098,0.0,0.43,0.472
2024-06-05,6,0.059,0.036,0.59,0.315
2024-06-05,7,0.944,0.043,0.013,0.0
2024-06-05,8,0.0,0.0,0.292,0.708
2024-06-05,9,0.243,0.0,0.6,0.157
2024-06-05,10,0.449,0.0,0.551,0.0
2024-06-05,11,0.41,0.0,0.197,0.393
2024-06-05,12,0.0,0.0,0.843,0.157
2024-06-05,13,0.511,0.0,0.331,0.157
2024-06-05,14,0.079,0.079,0.833,0.01
2024-06-05,15,0.026,0.039,0.551,0.384
