Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2
2024-01-01,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.057305258165919276,-0.07492840110768649
2024-01-01,1,0.669,0.039,0.292,0.0,2.0,1.0,2.0,0.0,0.23522867073062398,1.5374710712262556
2024-01-01,2,0.0,0.0,0.095,0.905,0.0,0.0,2.0,1.0,-0.4504420074326185,-0.46154229522190104
2024-01-01,3,0.0,0.0,0.502,0.498,0.0,0.0,1.0,1.0,-0.2220959995888562,-0.38661389411421454
2024-01-01,4,0.0,0.0,0.948,0.052,0.0,0.0,1.0,1.0,0.02813082964534031,-0.38661389411421454
2024-01-01,5,0.079,0.0,0.587,0.334,1.0,0.0,2.0,1.0,-0.11059700229136477,-0.25508878447501765
2024-01-01,6,0.154,0.0,0.669,0.177,1.0,0.0,1.0,1.0,-0.004012032574267285,-0.18016038336733114
2024-01-01,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-01,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-01,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-01,10,0.308,0.0,0.118,0.574,1.0,0.0,1.0,1.0,-0.18875959782459562,-0.18016038336733114
2024-01-01,11,0.511,0.0,0.275,0.213,1.0,0.0,2.0,2.0,0.06379601516056765,-0.5667742774815456
2024-01-01,12,0.803,0.0,0.0,0.197,1.0,0.0,0.0,1.0,0.14485921613967728,-0.10523198225964467
2024-01-01,13,0.141,0.0,0.079,0.78,1.0,0.0,1.0,1.0,-0.3455299712310468,-0.18016038336733114
2024-01-01,14,0.157,0.079,0.482,0.282,2.0,1.0,2.0,2.0,-0.03605574691700118,0.9141000852131994
2024-01-01,15,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.251831474811754,-0.46154229522190104
2024-01-01,16,0.436,0.039,0.525,0.0,2.0,1.0,1.0,0.0,0.17775335704317433,1.6123994723339419
2024-01-01,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-01,18,0.57,0.079,0.311,0.039,3.0,2.0,3.0,1.0,0.20209814006305743,2.631731539806786
2024-01-01,19,0.039,0.0,0.331,0.63,1.0,0.0,2.0,2.0,-0.28653383281935957,-0.5667742774815456
2024-01-01,20,0.0,0.0,0.498,0.502,0.0,0.0,1.0,1.0,-0.22434018639813152,-0.38661389411421454
2024-01-01,21,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.12840120030161223,-0.6982993871207426
2024-01-01,22,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.2832500901416083,-0.6982993871207426
2024-01-01,23,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0,-0.3051309115320425,-0.6982993871207426
2024-01-02,0,0.685,0.0,0.0,0.315,1.0,0.0,0.0,1.0,0.049548035673270124,-0.10523198225964467
2024-01-02,1,0.023,0.0,0.669,0.308,1.0,0.0,1.0,1.0,-0.10982359732934642,-0.18016038336733114
2024-01-02,2,0.0,0.0,0.954,0.046,0.0,0.0,1.0,1.0,0.03149710985925327,-0.38661389411421454
2024-01-02,3,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.251831474811754,-0.46154229522190104
2024-01-02,4,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.3180349856853755,-0.46154229522190104
2024-01-02,5,0.157,0.039,0.803,0.0,2.0,1.0,2.0,0.0,0.10887368045969319,1.5374710712262556
2024-01-02,6,0.039,0.0,0.961,0.0,1.0,0.0,2.0,0.0,0.06692558964150097,0.05659670853151039
2024-01-02,7,0.957,0.0,0.043,0.0,1.0,0.0,1.0,0.0,0.29337339206673174,0.1315251096391969
2024-01-02,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-02,9,0.803,0.0,0.118,0.079,2.0,0.0,1.0,1.0,0.21106272701329876,0.026293127379552195
2024-01-02,10,0.741,0.0,0.118,0.141,1.0,0.0,1.0,1.0,0.16098397117501703,-0.18016038336733114
2024-01-02,11,0.0,0.0,0.511,0.489,0.0,0.0,1.0,1.0,-0.21704657926798676,-0.38661389411421454
2024-01-02,12,0.41,0.0,0.315,0.275,1.0,0.0,1.0,1.0,0.0041542331048701475,-0.18016038336733114
2024-01-02,13,0.338,0.236,0.393,0.033,3.0,1.0,2.0,1.0,0.2002147038834934,1.4322390889666108
2024-01-02,14,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0,-0.3214012658992885,-0.38661389411421454
2024-01-02,15,0.892,0.079,0.03,0.0,2.0,1.0,1.0,0.0,0.30352297543488266,1.6123994723339419
2024-01-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-02,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-02,18,0.374,0.197,0.079,0.351,1.0,2.0,1.0,1.0,0.017841737298160132,2.3686813205283923
2024-01-02,19,0.039,0.0,0.433,0.528,1.0,0.0,1.0,2.0,-0.2293070691828393,-0.4918458763738592
2024-01-02,20,0.079,0.0,0.157,0.764,1.0,0.0,1.0,2.0,-0.35184708428846007,-0.4918458763738592
2024-01-02,21,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.17272388978479947,-0.6982993871207426
2024-01-02,22,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.2608082220488552,-0.6982993871207426
2024-01-02,23,0.354,0.0,0.315,0.331,1.0,0.0,1.0,2.0,-0.041078191523255286,-0.4918458763738592
2024-01-03,0,0.236,0.079,0.433,0.252,2.0,1.0,2.0,2.0,0.0002629922697675452,0.9141000852131994
2024-01-03,1,0.315,0.157,0.348,0.18,4.0,2.0,3.0,1.0,0.08594114592107195,2.8381850505536694
2024-01-03,2,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.2737122962021882,-0.46154229522190104
2024-01-03,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.057305258165919276,-0.07492840110768649
2024-01-03,4,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.251831474811754,-0.46154229522190104
2024-01-03,5,0.0,0.118,0.862,0.02,0.0,1.0,2.0,1.0,0.08510821450573641,0.8128785567259607
2024-01-03,6,0.0,0.0,0.469,0.531,0.0,0.0,1.0,1.0,-0.24061054076537752,-0.38661389411421454
2024-01-03,7,0.407,0.079,0.515,0.0,2.0,2.0,1.0,0.0,0.18388551990521282,2.886820324281804
2024-01-03,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
2024-01-03,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30398042420647564,0.20645351074688337
